track,surface,rail,post,trainer_win_pct,jockey_win_pct,tj_win,days_since,start_since_layoff,ep,lp,last_track,this_track,win
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,11,,,,,,,,,Parx Racing,0
Parx Racing,,,12,,,,,,,,,Parx Racing,0
Parx Racing,,,13,,,,,,,,,Parx Racing,0
Parx Racing,,,14,,,,,,,,,Parx Racing,0
Parx Racing,,,15,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,11,,,,,,,,,Parx Racing,0
Parx Racing,,,12,,,,,,,,,Parx Racing,0
Parx Racing,,,13,,,,,,,,,Parx Racing,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,11,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,12,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,13,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,14,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,15,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,9,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,9,,,,,,,,,Louisiana Downs,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,11,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,11,,,,,,,,,Parx Racing,0
Parx Racing,,,12,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,11,,,,,,,,,Parx Racing,0
Parx Racing,,,12,,,,,,,,,Parx Racing,0
Parx Racing,,,13,,,,,,,,,Parx Racing,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,9,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,9,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,10,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,9,,,,,,,,,Louisiana Downs,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,10,,,,,,,,,Parx Racing,0
Parx Racing,,,11,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
